,year,name,value,lastValue,rank,start
23,2012.9,Not learning languages,3162.9124036010912,3163.5163144250714,24,True
24,2012.9,Oversized t-shirts,3162.910816277831,3163.514197994058,25,True
25,2012.9,Harry Potter,3162.9068997022264,3163.5089758932518,26,True
26,2012.9,Trampolines,3162.906893794603,3163.5089680164206,27,True
27,2012.9,Who the f**k is this?,3162.90689287871,3163.50896679523,28,True
28,2012.9,Using chopsticks,3162.906892134543,3163.508965803007,29,True
29,2012.9,Getting into 12A movies,3162.9068921318058,3163.5089657993576,30,True
30,2012.9,Millenium?,3162.906892131518,3163.508965798974,31,True
31,2012.9,Chewing,3162.9068921314233,3163.508965798848,32,True
32,2012.9,Crash Bandicoot,3162.9068921314097,3163.5089657988296,33,True
33,2012.9,Tying my shoes,3162.9068921313933,3163.508965798808,34,True
34,2012.9,Loud noises,3162.9068921313933,3163.508965798808,35,True
35,2012.9,Brexit,3162.906892131393,3163.5089657988074,36,True
36,2012.9,Have I pooped myself?,3162.906892131393,3163.5089657988074,37,True
37,2012.9,Famous people dying,3162.906892131393,3163.5089657988074,38,True
38,2012.9,Bugs,3162.906892131393,3163.5089657988074,39,True
39,2012.9,What is a KPI?,3162.906892131393,3163.5089657988074,40,True
40,2012.9,What colour is that?,3162.906892131393,3163.5089657988074,41,True
41,2012.9,We MUST meet up more,3162.906892131393,3163.5089657988074,42,True
42,2012.9,Walking,3162.906892131393,3163.5089657988074,43,True
43,2012.9,I'm cold,3162.906892131393,3163.5089657988074,44,True
44,2012.9,My toy,3162.906892131393,3163.5089657988074,45,True
45,2012.9,Famous people are predators,3162.906892131393,3163.5089657988074,46,True
46,2012.9,Famous people are racist,3162.906892131393,3163.5089657988074,47,True
47,2012.9,The meaning of life,3162.906892131393,3163.5089657988074,48,True
48,2012.9,The dark?,3162.906892131393,3163.5089657988074,49,True
49,2012.9,Jupyter,3162.906892131393,3163.5089657988074,50,True
50,2012.9,Light,3162.906892131393,3163.5089657988074,51,True
51,2012.9,All the famous people are dying,3162.906892131393,3163.5089657988074,52,True
52,2012.9,Not supporting my own head,3162.906892131393,3163.5089657988074,53,True
53,2012.9,Misbehaving in church,3162.906892131393,3163.5089657988074,54,True
54,2012.9,"No, don't carry me there",3162.906892131393,3163.5089657988074,55,True
55,2012.9,"Oh no, THIS is grown up",3162.906892131393,3163.5089657988074,56,True
0,2013.9,Travel,157313.31763621536,157257.93581741926,1,True
1,2013.9,Getting swole,144240.8899888953,144069.93311949822,2,True
2,2013.9,Food/drink,133732.2846567379,133137.26278856347,3,True
3,2013.9,Cartoons,126334.27069374082,126354.04048307166,4,True
4,2013.9,When will I grow up?,115604.98782100012,115604.71047456482,5,True
5,2013.9,RUNNING,115124.2869263986,114837.5067067884,6,True
6,2013.9,Women (interested),39268.36853215915,39236.19038826781,7,True
7,2013.9,Women (fearful),32536.59076554366,32384.34530914241,8,True
8,2013.9,I know pretty much everything,26503.61460062442,26851.687039377575,9,True
9,2013.9,Am I good?,19564.982224738553,19565.002519421007,10,True
10,2013.9,I don't know anything,12957.419127311201,12941.302111840027,11,True
11,2013.9,Exams,11893.786046248488,14782.461092988515,12,True
12,2013.9,What is a KPI?,6435.711292376818,6425.505873147732,13,True
13,2013.9,I'm going to be sick,3713.5511184924035,3875.4811893137366,14,True
14,2013.9,What is that smell?,3613.9276931627433,3742.649955540856,15,True
15,2013.9,Money,3578.6577544692987,3695.6233706162634,16,True
16,2013.9,Alcohol,3251.654053469902,3259.618435950401,17,True
17,2013.9,Going back to the same club,3249.3353559527686,3256.5268392608896,18,True
18,2013.9,Why does my skin hate me?,3225.8670768520697,3225.2358004599578,19,True
19,2013.9,Games,3224.6784207923324,3223.6509257136418,20,True
20,2013.9,Need a nap,3224.188714784994,3222.997984370523,21,True
21,2013.9,Teeth are the worst,3224.172020666498,3222.9757255458626,22,True
22,2013.9,Internet time,3224.1099041687958,3222.8929035489264,23,True
23,2013.9,Eugh these clothes,3224.1092710938924,3222.892059449055,24,True
24,2013.9,Not learning languages,3224.109058933077,3222.891776567968,25,True
25,2013.9,Oversized t-shirts,3224.1089695453256,3222.891657384299,26,True
26,2013.9,Harry Potter,3224.108748989187,3222.891363309448,27,True
27,2013.9,Trampolines,3224.1087486565084,3222.891362865876,28,True
28,2013.9,Who the f**k is this?,3224.1087486049314,3222.891362797107,29,True
29,2013.9,Using chopsticks,3224.1087485630246,3222.891362741231,30,True
30,2013.9,Getting into 12A movies,3224.1087485628705,3222.8913627410257,31,True
31,2013.9,Millenium?,3224.108748562854,3222.891362741004,32,True
32,2013.9,Chewing,3224.1087485628486,3222.8913627409966,33,True
33,2013.9,Crash Bandicoot,3224.1087485628477,3222.8913627409956,34,True
34,2013.9,My toy,3224.1087485628473,3222.8913627409947,35,True
35,2013.9,"No, don't carry me there",3224.1087485628473,3222.8913627409947,36,True
36,2013.9,Brexit,3224.1087485628473,3222.8913627409947,37,True
37,2013.9,Have I pooped myself?,3224.1087485628473,3222.8913627409947,38,True
38,2013.9,I'm cold,3224.1087485628473,3222.8913627409947,39,True
39,2013.9,Bugs,3224.1087485628473,3222.8913627409947,40,True
40,2013.9,What colour is that?,3224.1087485628473,3222.8913627409947,41,True
41,2013.9,We MUST meet up more,3224.1087485628473,3222.8913627409947,42,True
42,2013.9,Walking,3224.1087485628473,3222.8913627409947,43,True
43,2013.9,Famous people dying,3224.1087485628473,3222.8913627409947,44,True
44,2013.9,Tying my shoes,3224.1087485628473,3222.8913627409947,45,True
45,2013.9,Jupyter,3224.1087485628473,3222.8913627409947,46,True
46,2013.9,Light,3224.1087485628473,3222.8913627409947,47,True
47,2013.9,The meaning of life,3224.1087485628473,3222.8913627409947,48,True
48,2013.9,The dark?,3224.1087485628473,3222.8913627409947,49,True
49,2013.9,Loud noises,3224.1087485628473,3222.8913627409947,50,True
50,2013.9,Famous people are predators,3224.1087485628473,3222.8913627409947,51,True
51,2013.9,All the famous people are dying,3224.1087485628473,3222.8913627409947,52,True
52,2013.9,Misbehaving in church,3224.1087485628473,3222.8913627409947,53,True
53,2013.9,Not supporting my own head,3224.1087485628473,3222.8913627409947,54,True
54,2013.9,Famous people are racist,3224.1087485628473,3222.8913627409947,55,True
55,2013.9,"Oh no, THIS is grown up",3224.1087485628473,3222.8913627409947,56,True
0,2014.9,Getting swole,157313.69582107884,157276.45805089202,1,True
1,2014.9,Travel,144266.6024782177,144336.88485037268,2,True
2,2014.9,Food/drink,134403.94358008401,134400.8266424146,3,True
3,2014.9,Cartoons,126306.94834226201,126307.0027762344,4,True
4,2014.9,RUNNING,115639.77112450496,115638.08529176739,5,True
5,2014.9,When will I grow up?,115605.34639360143,115605.34465983149,6,True
6,2014.9,All the famous people are dying,39098.37775950574,38984.29170388552,7,True
7,2014.9,I don't know anything,32628.892206888595,32508.277638870226,8,True
8,2014.9,I know pretty much everything,26218.442702948625,26220.21606617686,9,True
9,2014.9,Am I good?,19620.425440207662,19620.22194008338,10,True
10,2014.9,"Oh no, THIS is grown up",12943.965757873453,12902.081567920171,11,True
11,2014.9,What is a KPI?,6438.578380500211,6438.556024357828,12,True
12,2014.9,Women (interested),5249.352442760522,5926.035639568323,13,True
13,2014.9,Women (fearful),4870.262376479318,5420.582217860052,14,True
14,2014.9,Exams,3707.793489274519,3870.623701586986,15,True
15,2014.9,I'm going to be sick,3247.1357093433844,3256.4133283454735,16,True
16,2014.9,What is that smell?,3241.5255641156746,3248.9331347085267,17,True
17,2014.9,Money,3239.539389904259,3246.2849024266397,18,True
18,2014.9,Alcohol,3221.1246621779774,3221.731932124931,19,True
19,2014.9,Going back to the same club,3220.9940881712396,3221.55783344928,20,True
20,2014.9,Why does my skin hate me?,3219.6725068908963,3219.7957250754894,21,True
21,2014.9,Games,3219.6055694903916,3219.70647520815,22,True
22,2014.9,Need a nap,3219.577992423944,3219.6697057862198,23,True
23,2014.9,Teeth are the worst,3219.577052319457,3219.66845231357,24,True
24,2014.9,Internet time,3219.5735543211495,3219.663788315827,25,True
25,2014.9,Eugh these clothes,3219.573518670477,3219.6637407815965,26,True
26,2014.9,Not learning languages,3219.5735067229552,3219.663724851568,27,True
27,2014.9,Oversized t-shirts,3219.5735016892168,3219.663718139917,28,True
28,2014.9,Harry Potter,3219.5734892689256,3219.6637015795286,29,True
29,2014.9,Trampolines,3219.5734892501914,3219.66370155455,30,True
30,2014.9,Who the f**k is this?,3219.573489247287,3219.6637015506767,31,True
31,2014.9,Using chopsticks,3219.5734892449273,3219.6637015475303,32,True
32,2014.9,Getting into 12A movies,3219.5734892449186,3219.663701547519,33,True
33,2014.9,Bugs,3219.5734892449173,3219.663701547517,34,True
34,2014.9,Chewing,3219.5734892449173,3219.663701547517,35,True
35,2014.9,What colour is that?,3219.5734892449173,3219.663701547517,36,True
36,2014.9,We MUST meet up more,3219.5734892449173,3219.663701547517,37,True
37,2014.9,Walking,3219.5734892449173,3219.663701547517,38,True
38,2014.9,Tying my shoes,3219.5734892449173,3219.663701547517,39,True
39,2014.9,Brexit,3219.5734892449173,3219.663701547517,40,True
40,2014.9,Crash Bandicoot,3219.5734892449173,3219.663701547517,41,True
41,2014.9,Have I pooped myself?,3219.5734892449173,3219.663701547517,42,True
42,2014.9,The meaning of life,3219.5734892449173,3219.663701547517,43,True
43,2014.9,The dark?,3219.5734892449173,3219.663701547517,44,True
44,2014.9,Famous people are predators,3219.5734892449173,3219.663701547517,45,True
45,2014.9,Famous people are racist,3219.5734892449173,3219.663701547517,46,True
46,2014.9,Not supporting my own head,3219.5734892449173,3219.663701547517,47,True
47,2014.9,"No, don't carry me there",3219.5734892449173,3219.663701547517,48,True
48,2014.9,My toy,3219.5734892449173,3219.663701547517,49,True
49,2014.9,Famous people dying,3219.5734892449173,3219.663701547517,50,True
50,2014.9,Misbehaving in church,3219.5734892449173,3219.663701547517,51,True
51,2014.9,Loud noises,3219.5734892449173,3219.663701547517,52,True
52,2014.9,Light,3219.5734892449173,3219.663701547517,53,True
53,2014.9,Jupyter,3219.5734892449173,3219.663701547517,54,True
54,2014.9,I'm cold,3219.5734892449173,3219.663701547517,55,True
55,2014.9,Millenium?,3219.5734892449173,3219.663701547517,56,True
0,2015.9,Getting swole,157550.58333123615,157549.4902910198,1,True
1,2015.9,Need a nap,143796.6783273311,143434.00099354648,2,True
2,2015.9,I don't know anything,134041.47733443792,133708.40530395345,3,True
3,2015.9,Food/drink,126342.66302854616,126386.77554466281,4,True
4,2015.9,When will I grow up?,115574.36250142075,115574.492639409,5,True
5,2015.9,Money,115172.44676357895,114903.6355024732,6,True
6,2015.9,Women (interested),39193.66216341353,39113.97061135714,7,True
7,2015.9,Women (fearful),32522.278435651675,32397.47794984754,8,True
8,2015.9,Famous people dying,25948.534912933854,25843.267360545535,9,True
9,2015.9,Brexit,19499.72884561793,19453.44333937287,10,True
10,2015.9,I know pretty much everything,13105.613866728665,13148.0151130684,11,True
11,2015.9,Travel,11137.246677752883,13785.365536784066,12,True
12,2015.9,Cartoons,10125.875430390699,12436.870540301154,13,True
13,2015.9,RUNNING,9525.169189229984,11635.9288854202,14,True
14,2015.9,"Oh no, THIS is grown up",6405.908093824498,6424.487686906805,15,True
15,2015.9,All the famous people are dying,5214.854308086569,5888.842377228982,16,True
16,2015.9,Am I good?,4117.98235364337,4426.346437971382,17,True
17,2015.9,What is a KPI?,3375.666215348515,3436.5915869115756,18,True
18,2015.9,Exams,3221.8861202080716,3231.551460057651,19,True
19,2015.9,I'm going to be sick,3195.9448615418864,3196.9631151694043,20,True
20,2015.9,What is that smell?,3195.6289345460837,3196.5418791750003,21,True
21,2015.9,Alcohol,3194.4800880547286,3195.010083853194,22,True
22,2015.9,Going back to the same club,3194.4727349734794,3195.0002797448615,23,True
23,2015.9,Why does my skin hate me?,3194.398312086609,3194.9010492290345,24,True
24,2015.9,Games,3194.394542606321,3194.8960232553172,25,True
25,2015.9,Teeth are the worst,3194.3929367041965,3194.893882052484,26,True
26,2015.9,Internet time,3194.3927397196167,3194.893619406378,27,True
27,2015.9,Eugh these clothes,3194.3927377120026,3194.893616729559,28,True
28,2015.9,Not learning languages,3194.3927370391957,3194.893615832483,29,True
29,2015.9,Oversized t-shirts,3194.392736755728,3194.8936154545263,30,True
30,2015.9,Harry Potter,3194.3927360562975,3194.8936145219527,31,True
31,2015.9,Trampolines,3194.392736055243,3194.893614520546,32,True
32,2015.9,Who the f**k is this?,3194.3927360550792,3194.893614520328,33,True
33,2015.9,Using chopsticks,3194.3927360549465,3194.893614520151,34,True
34,2015.9,Chewing,3194.392736054946,3194.89361452015,35,True
35,2015.9,Crash Bandicoot,3194.392736054946,3194.89361452015,36,True
36,2015.9,What colour is that?,3194.392736054946,3194.89361452015,37,True
37,2015.9,We MUST meet up more,3194.392736054946,3194.89361452015,38,True
38,2015.9,Bugs,3194.392736054946,3194.89361452015,39,True
39,2015.9,Walking,3194.392736054946,3194.89361452015,40,True
40,2015.9,Tying my shoes,3194.392736054946,3194.89361452015,41,True
41,2015.9,Famous people are predators,3194.392736054946,3194.89361452015,42,True
42,2015.9,I'm cold,3194.392736054946,3194.89361452015,43,True
43,2015.9,The meaning of life,3194.392736054946,3194.89361452015,44,True
44,2015.9,The dark?,3194.392736054946,3194.89361452015,45,True
45,2015.9,Have I pooped myself?,3194.392736054946,3194.89361452015,46,True
46,2015.9,Famous people are racist,3194.392736054946,3194.89361452015,47,True
47,2015.9,Not supporting my own head,3194.392736054946,3194.89361452015,48,True
48,2015.9,"No, don't carry me there",3194.392736054946,3194.89361452015,49,True
49,2015.9,Getting into 12A movies,3194.392736054946,3194.89361452015,50,True
50,2015.9,My toy,3194.392736054946,3194.89361452015,51,True
51,2015.9,Misbehaving in church,3194.392736054946,3194.89361452015,52,True
52,2015.9,Loud noises,3194.392736054946,3194.89361452015,53,True
53,2015.9,Light,3194.392736054946,3194.89361452015,54,True
54,2015.9,Jupyter,3194.392736054946,3194.89361452015,55,True
55,2015.9,Millenium?,3194.392736054946,3194.89361452015,56,True
0,2016.9,Need a nap,157194.30358373225,157141.77791646385,1,True
1,2016.9,I don't know anything,144243.79068719296,144188.95723049916,2,True
2,2016.9,Food/drink,134465.33637316508,134435.29031610687,3,True
3,2016.9,"Oh no, THIS is grown up",125447.56796136746,124988.0463530175,4,True
4,2016.9,Money,115625.7075954377,115623.57814348767,5,True
5,2016.9,Women (fearful),115285.67185910337,115048.24919744226,6,True
6,2016.9,Brexit,39233.30355684055,39165.02772540527,7,True
7,2016.9,Women (interested),32831.69942646647,32859.537808010406,8,True
8,2016.9,Famous people are predators,26063.092337526257,26001.495787505046,9,True
9,2016.9,We MUST meet up more,19564.780726909714,19489.488627517207,10,True
10,2016.9,Games,12872.921467424008,12840.701183234616,11,True
11,2016.9,Getting swole,11907.574879753069,14804.606830726152,12,True
12,2016.9,When will I grow up?,9543.746350605186,11652.835458528974,13,True
13,2016.9,Famous people dying,6502.075880635386,6539.293172079555,14,True
14,2016.9,I know pretty much everything,3773.3709671041984,3959.001613860991,15,True
15,2016.9,Travel,3662.5252924541674,3811.2073809942826,16,True
16,2016.9,Cartoons,3605.571422839099,3735.2688881741915,17,True
17,2016.9,RUNNING,3571.743543091424,3690.1650485106243,18,True
18,2016.9,All the famous people are dying,3329.014562629695,3366.526407894986,19,True
19,2016.9,Am I good?,3267.2458476887496,3284.168121307059,20,True
20,2016.9,What is a KPI?,3225.443416915803,3228.4315469431303,21,True
21,2016.9,Exams,3216.7835192660878,3216.88501674351,22,True
22,2016.9,I'm going to be sick,3215.3226758146075,3214.9372254748696,23,True
23,2016.9,What is that smell?,3215.304884855082,3214.9135041955024,24,True
24,2016.9,Alcohol,3215.2401892712924,3214.827243417116,25,True
25,2016.9,Going back to the same club,3215.2397751934436,3214.8266913133175,26,True
26,2016.9,Why does my skin hate me?,3215.2355841791086,3214.8211032942045,27,True
27,2016.9,Teeth are the worst,3215.2352814724322,3214.8206996853023,28,True
28,2016.9,Internet time,3215.235270379538,3214.820684894777,29,True
29,2016.9,Eugh these clothes,3215.2352702664825,3214.820684744036,30,True
30,2016.9,Not learning languages,3215.2352702285943,3214.8206846935186,31,True
31,2016.9,Oversized t-shirts,3215.235270212631,3214.820684672234,32,True
32,2016.9,Harry Potter,3215.2352701732434,3214.8206846197177,33,True
33,2016.9,Trampolines,3215.2352701731843,3214.8206846196385,34,True
34,2016.9,Who the f**k is this?,3215.235270173175,3214.8206846196263,35,True
35,2016.9,Walking,3215.2352701731675,3214.8206846196163,36,True
36,2016.9,Famous people are racist,3215.2352701731675,3214.8206846196163,37,True
37,2016.9,Jupyter,3215.2352701731675,3214.8206846196163,38,True
38,2016.9,What colour is that?,3215.2352701731675,3214.8206846196163,39,True
39,2016.9,Tying my shoes,3215.2352701731675,3214.8206846196163,40,True
40,2016.9,Crash Bandicoot,3215.2352701731675,3214.8206846196163,41,True
41,2016.9,Chewing,3215.2352701731675,3214.8206846196163,42,True
42,2016.9,Bugs,3215.2352701731675,3214.8206846196163,43,True
43,2016.9,Using chopsticks,3215.2352701731675,3214.8206846196163,44,True
44,2016.9,The dark?,3215.2352701731675,3214.8206846196163,45,True
45,2016.9,Getting into 12A movies,3215.2352701731675,3214.8206846196163,46,True
46,2016.9,The meaning of life,3215.2352701731675,3214.8206846196163,47,True
47,2016.9,Light,3215.2352701731675,3214.8206846196163,48,True
48,2016.9,Not supporting my own head,3215.2352701731675,3214.8206846196163,49,True
49,2016.9,"No, don't carry me there",3215.2352701731675,3214.8206846196163,50,True
50,2016.9,Have I pooped myself?,3215.2352701731675,3214.8206846196163,51,True
51,2016.9,My toy,3215.2352701731675,3214.8206846196163,52,True
52,2016.9,I'm cold,3215.2352701731675,3214.8206846196163,53,True
53,2016.9,Misbehaving in church,3215.2352701731675,3214.8206846196163,54,True
54,2016.9,Loud noises,3215.2352701731675,3214.8206846196163,55,True
55,2016.9,Millenium?,3215.2352701731675,3214.8206846196163,56,True
0,2017.9,Need a nap,157293.87044343393,157293.41035801102,1,True
1,2017.9,Brexit,143326.5591395746,142280.23962892848,2,True
2,2017.9,Food/drink,134471.20379098092,134471.1697554917,3,True
3,2017.9,"Oh no, THIS is grown up",126202.73306451515,126200.21624615745,4,True
4,2017.9,Women (fearful),115593.46337480577,115592.63034924367,5,True
5,2017.9,Crash Bandicoot,115111.56628870654,114781.01834042332,6,True
6,2017.9,Women (interested),39324.54889523825,39292.72466307378,7,True
7,2017.9,Famous people are predators,32761.33566902625,32741.76501174366,8,True
8,2017.9,We MUST meet up more,26118.060441297894,26093.29070366461,9,True
9,2017.9,Famous people are racist,19390.931116445365,19303.856920238042,10,True
10,2017.9,I don't know anything,11133.232341629033,13780.97729443551,11,True
11,2017.9,Money,9521.647498484564,11632.197503576219,12,True
12,2017.9,Jupyter,6353.375269838216,6337.059971933739,13,True
13,2017.9,Games,3735.2769654253657,3917.03679283062,14,True
14,2017.9,Getting swole,3680.914906160819,3844.554047144558,15,True
15,2017.9,When will I grow up?,3547.7994135139784,3667.0667236154372,16,True
16,2017.9,Famous people dying,3376.5122587619653,3438.6838506127533,17,True
17,2017.9,I know pretty much everything,3222.849294476017,3233.7998982314884,18,True
18,2017.9,Travel,3216.607184946131,3225.477085524974,19,True
19,2017.9,Cartoons,3213.3999123718013,3221.2007220925343,20,True
20,2017.9,RUNNING,3211.4949455680403,3218.6607663541863,21,True
21,2017.9,All the famous people are dying,3197.8260235563935,3200.435537005324,22,True
22,2017.9,Am I good?,3194.3476101189813,3195.7976524221076,23,True
23,2017.9,What is a KPI?,3191.9935683187578,3192.6589300218093,24,True
24,2017.9,Exams,3191.5058990450775,3192.0087043235694,25,True
25,2017.9,I'm going to be sick,3191.4236338158844,3191.8990173513116,26,True
26,2017.9,What is that smell?,3191.4226319444238,3191.8976815226974,27,True
27,2017.9,Alcohol,3191.418988708714,3191.892823875085,28,True
28,2017.9,Going back to the same club,3191.418965390535,3191.8927927841796,29,True
29,2017.9,Why does my skin hate me?,3191.4187293797877,3191.892478103183,30,True
30,2017.9,Teeth are the worst,3191.418712333311,3191.892455374547,31,True
31,2017.9,Internet time,3191.4187117086312,3191.8924545416407,32,True
32,2017.9,Eugh these clothes,3191.4187117022648,3191.892454533152,33,True
33,2017.9,Not learning languages,3191.418711700131,3191.892454530307,34,True
34,2017.9,Oversized t-shirts,3191.4187116992316,3191.8924545291084,35,True
35,2017.9,Harry Potter,3191.418711697014,3191.892454526151,36,True
36,2017.9,Trampolines,3191.41871169701,3191.892454526146,37,True
37,2017.9,Who the f**k is this?,3191.41871169701,3191.892454526146,38,True
38,2017.9,Using chopsticks,3191.4187116970097,3191.8924545261452,39,True
39,2017.9,Bugs,3191.4187116970097,3191.8924545261452,40,True
40,2017.9,Chewing,3191.4187116970097,3191.8924545261452,41,True
41,2017.9,Getting into 12A movies,3191.4187116970097,3191.8924545261452,42,True
42,2017.9,What colour is that?,3191.4187116970097,3191.8924545261452,43,True
43,2017.9,Walking,3191.4187116970097,3191.8924545261452,44,True
44,2017.9,Loud noises,3191.4187116970097,3191.8924545261452,45,True
45,2017.9,Tying my shoes,3191.4187116970097,3191.8924545261452,46,True
46,2017.9,Misbehaving in church,3191.4187116970097,3191.8924545261452,47,True
47,2017.9,The meaning of life,3191.4187116970097,3191.8924545261452,48,True
48,2017.9,The dark?,3191.4187116970097,3191.8924545261452,49,True
49,2017.9,Have I pooped myself?,3191.4187116970097,3191.8924545261452,50,True
50,2017.9,I'm cold,3191.4187116970097,3191.8924545261452,51,True
51,2017.9,Not supporting my own head,3191.4187116970097,3191.8924545261452,52,True
52,2017.9,"No, don't carry me there",3191.4187116970097,3191.8924545261452,53,True
53,2017.9,My toy,3191.4187116970097,3191.8924545261452,54,True
54,2017.9,Light,3191.4187116970097,3191.8924545261452,55,True
55,2017.9,Millenium?,3191.4187116970097,3191.8924545261452,56,True
0,2018.9,Brexit,157276.4718714333,157236.68466506308,1,True
1,2018.9,Need a nap,144500.28544284517,144557.38314133263,2,True
2,2018.9,Food/drink,134451.3316681346,134451.40743284664,3,True
3,2018.9,"Oh no, THIS is grown up",126200.12127958023,126200.13168718187,4,True
4,2018.9,Crash Bandicoot,115496.91511038427,115495.86685539076,5,True
5,2018.9,Cartoons,114703.75162536718,114334.07690700871,6,True
6,2018.9,Women (interested),39479.026954704925,39478.01724628443,7,True
7,2018.9,Women (fearful),33532.72906329329,34026.28072700958,8,True
8,2018.9,We MUST meet up more,26216.60770759798,26216.234322570002,9,True
9,2018.9,Famous people are racist,19565.835929582943,19564.814310837664,10,True
10,2018.9,Famous people are predators,13184.167114750851,13311.75042051602,11,True
11,2018.9,Jupyter,6401.584944013394,6401.3874605784085,12,True
12,2018.9,I don't know anything,3647.6301313412096,3796.528653872778,13,True
13,2018.9,Money,3556.87612457123,3675.5233115128053,14,True
14,2018.9,Games,3231.0252624433415,3241.055495342287,15,True
15,2018.9,Getting swole,3227.96394381931,3236.973737176912,16,True
16,2018.9,When will I grow up?,3220.467742566084,3226.9788021726104,17,True
17,2018.9,Famous people dying,3210.8219608574123,3214.117759894382,18,True
18,2018.9,I know pretty much everything,3202.1686592577944,3202.5800244282245,19,True
19,2018.9,Travel,3201.817144130965,3202.1113375924524,20,True
20,2018.9,RUNNING,3201.5292559635486,3201.7274867025635,21,True
21,2018.9,All the famous people are dying,3200.759510922783,3200.7011599815432,22,True
22,2018.9,Am I good?,3200.5636292365098,3200.439984399845,23,True
23,2018.9,What is a KPI?,3200.4310648689666,3200.2632319097875,24,True
24,2018.9,Exams,3200.4036024981497,3200.226615415365,25,True
25,2018.9,I'm going to be sick,3200.3989698539554,3200.220438556439,26,True
26,2018.9,What is that smell?,3200.3989134350522,3200.2203633312347,27,True
27,2018.9,Alcohol,3200.3987082716444,3200.2200897800244,28,True
28,2018.9,Going back to the same club,3200.3987069585155,3200.220088029186,29,True
29,2018.9,Why does my skin hate me?,3200.398693667921,3200.2200703083936,30,True
30,2018.9,Teeth are the worst,3200.398692707974,3200.220069028464,31,True
31,2018.9,Internet time,3200.3986926727957,3200.22006898156,32,True
32,2018.9,Eugh these clothes,3200.3986926724374,3200.220068981082,33,True
33,2018.9,Not learning languages,3200.3986926723173,3200.220068980922,34,True
34,2018.9,Oversized t-shirts,3200.398692672267,3200.2200689808546,35,True
35,2018.9,Harry Potter,3200.398692672142,3200.2200689806878,36,True
36,2018.9,Loud noises,3200.3986926721414,3200.2200689806873,37,True
37,2018.9,Using chopsticks,3200.3986926721414,3200.2200689806873,38,True
38,2018.9,Bugs,3200.3986926721414,3200.2200689806873,39,True
39,2018.9,Who the f**k is this?,3200.3986926721414,3200.2200689806873,40,True
40,2018.9,Chewing,3200.3986926721414,3200.2200689806873,41,True
41,2018.9,Getting into 12A movies,3200.3986926721414,3200.2200689806873,42,True
42,2018.9,What colour is that?,3200.3986926721414,3200.2200689806873,43,True
43,2018.9,Walking,3200.3986926721414,3200.2200689806873,44,True
44,2018.9,Trampolines,3200.3986926721414,3200.2200689806873,45,True
45,2018.9,Tying my shoes,3200.3986926721414,3200.2200689806873,46,True
46,2018.9,Misbehaving in church,3200.3986926721414,3200.2200689806873,47,True
47,2018.9,The meaning of life,3200.3986926721414,3200.2200689806873,48,True
48,2018.9,The dark?,3200.3986926721414,3200.2200689806873,49,True
49,2018.9,Have I pooped myself?,3200.3986926721414,3200.2200689806873,50,True
50,2018.9,I'm cold,3200.3986926721414,3200.2200689806873,51,True
51,2018.9,Not supporting my own head,3200.3986926721414,3200.2200689806873,52,True
52,2018.9,"No, don't carry me there",3200.3986926721414,3200.2200689806873,53,True
53,2018.9,My toy,3200.3986926721414,3200.2200689806873,54,True
54,2018.9,Light,3200.3986926721414,3200.2200689806873,55,True
55,2018.9,Millenium?,3200.3986926721414,3200.2200689806873,56,True
0,2019.9,Brexit,157136.06319666706,157136.38172692264,1,True
1,2019.9,Need a nap,144529.98164070738,144529.8722981731,2,True
2,2019.9,Food/drink,134643.30806121643,134642.55569519053,3,True
3,2019.9,"Oh no, THIS is grown up",126194.39157380025,126194.41533274027,4,True
4,2019.9,Crash Bandicoot,115604.76094054423,115604.50986467593,5,True
5,2019.9,Cartoons,115563.57519608292,115557.61054276566,6,True
6,2019.9,Women (interested),39264.09861403589,39264.82337610234,7,True
7,2019.9,Women (fearful),32693.89544835956,32696.4545129486,8,True
8,2019.9,We MUST meet up more,26231.972068689225,26231.935345788752,9,True
9,2019.9,Famous people are racist,19558.804192807722,19558.816272458043,10,True
10,2019.9,Famous people are predators,13004.34339324043,13005.51982520118,11,True
11,2019.9,Jupyter,6441.976218172861,6441.817779456868,12,True
12,2019.9,I don't know anything,3245.1129190111533,3253.1195184170233,13,True
13,2019.9,Money,3240.002241915968,3246.30528229011,14,True
14,2019.9,Games,3221.652434598435,3221.838872533399,15,True
15,2019.9,Getting swole,3221.48004098707,3221.6090143849124,16,True
16,2019.9,When will I grow up?,3221.0579035475316,3221.046164465528,17,True
17,2019.9,Famous people dying,3220.5147156773955,3220.3219139720136,18,True
18,2019.9,I know pretty much everything,3220.02741785048,3219.672183536126,19,True
19,2019.9,Travel,3220.0076227982145,3219.6457901331055,20,True
20,2019.9,RUNNING,3219.991410803664,3219.6241741403715,21,True
21,2019.9,All the famous people are dying,3219.9480637549887,3219.5663780754708,22,True
22,2019.9,Am I good?,3219.937032968767,3219.551670360509,23,True
23,2019.9,What is a KPI?,3219.929567803306,3219.5417168065605,24,True
24,2019.9,Exams,3219.9280213006828,3219.539654803063,25,True
25,2019.9,I'm going to be sick,3219.9277604202057,3219.539306962427,26,True
26,2019.9,What is that smell?,3219.927757243059,3219.5393027262317,27,True
27,2019.9,Alcohol,3219.9277456895866,3219.5392873216015,28,True
28,2019.9,Going back to the same club,3219.9277456156397,3219.5392872230054,29,True
